source,target,direction
HALLMARK_FATTY_ACID_METABOLISM,Hsdl2,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsp90aa1,Up
HALLMARK_FATTY_ACID_METABOLISM,Hsph1,Up
HALLMARK_FATTY_ACID_METABOLISM,Idh1,Up
HALLMARK_FATTY_ACID_METABOLISM,Idh3b,Up
HALLMARK_FATTY_ACID_METABOLISM,Idh3g,Up
HALLMARK_FATTY_ACID_METABOLISM,Idi1,Up
HALLMARK_FATTY_ACID_METABOLISM,Inmt,Up
HALLMARK_FATTY_ACID_METABOLISM,Kmt5a,Up
HALLMARK_FATTY_ACID_METABOLISM,Ldha,Up
HALLMARK_FATTY_ACID_METABOLISM,Lgals1,Up
HALLMARK_FATTY_ACID_METABOLISM,Ltc4s,Up
HALLMARK_FATTY_ACID_METABOLISM,Maoa,Up
HALLMARK_FATTY_ACID_METABOLISM,Mcee,Up
HALLMARK_FATTY_ACID_METABOLISM,Mdh1,Up
HALLMARK_FATTY_ACID_METABOLISM,Mdh2,Up
HALLMARK_FATTY_ACID_METABOLISM,Me1,Up
HALLMARK_FATTY_ACID_METABOLISM,Metap1,Up
HALLMARK_FATTY_ACID_METABOLISM,Mgll,Up
HALLMARK_FATTY_ACID_METABOLISM,Mif,Up
HALLMARK_FATTY_ACID_METABOLISM,Mix23,Up
HALLMARK_FATTY_ACID_METABOLISM,Mlycd,Up
HALLMARK_FATTY_ACID_METABOLISM,Nbn,Up
HALLMARK_FATTY_ACID_METABOLISM,Ncaph2,Up
HALLMARK_FATTY_ACID_METABOLISM,Nsdhl,Up
HALLMARK_FATTY_ACID_METABOLISM,Nthl1,Up
HALLMARK_FATTY_ACID_METABOLISM,Odc1,Up
HALLMARK_FATTY_ACID_METABOLISM,Ostc,Up
HALLMARK_FATTY_ACID_METABOLISM,Pcbd1,Up
HALLMARK_FATTY_ACID_METABOLISM,Pdha1,Up
HALLMARK_FATTY_ACID_METABOLISM,Pdhb,Up
HALLMARK_FATTY_ACID_METABOLISM,Ppara,Up
HALLMARK_FATTY_ACID_METABOLISM,Prdx6,Up
HALLMARK_FATTY_ACID_METABOLISM,Psme1,Up
HALLMARK_FATTY_ACID_METABOLISM,Ptprg,Up
HALLMARK_FATTY_ACID_METABOLISM,Pts,Up
HALLMARK_FATTY_ACID_METABOLISM,Rap1gds1,Up
HALLMARK_FATTY_ACID_METABOLISM,Rdh1,Up
HALLMARK_FATTY_ACID_METABOLISM,Rdh11,Up
HALLMARK_FATTY_ACID_METABOLISM,Reep6,Up
HALLMARK_FATTY_ACID_METABOLISM,Retsat,Up
HALLMARK_FATTY_ACID_METABOLISM,S100a10,Up
HALLMARK_FATTY_ACID_METABOLISM,Sdha,Up
HALLMARK_FATTY_ACID_METABOLISM,Sdhc,Up
HALLMARK_FATTY_ACID_METABOLISM,Sdhd,Up
HALLMARK_FATTY_ACID_METABOLISM,Serinc1,Up
HALLMARK_FATTY_ACID_METABOLISM,Slc22a5,Up
HALLMARK_FATTY_ACID_METABOLISM,Sms-ps,Up
HALLMARK_FATTY_ACID_METABOLISM,Sucla2,Up
HALLMARK_FATTY_ACID_METABOLISM,Suclg1,Up
HALLMARK_FATTY_ACID_METABOLISM,Suclg2,Up
HALLMARK_FATTY_ACID_METABOLISM,Tdo2,Up
HALLMARK_FATTY_ACID_METABOLISM,Trp53inp2,Up
HALLMARK_FATTY_ACID_METABOLISM,Ube2l6,Up
HALLMARK_FATTY_ACID_METABOLISM,Ugdh,Up
HALLMARK_FATTY_ACID_METABOLISM,Urod,Up
HALLMARK_FATTY_ACID_METABOLISM,Uros,Up
HALLMARK_FATTY_ACID_METABOLISM,Vnn1,Up
HALLMARK_FATTY_ACID_METABOLISM,Xist,Up
HALLMARK_FATTY_ACID_METABOLISM,Ywhah,Up
HALLMARK_XENOBIOTIC_METABOLISM,Abcc2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Abcc3,Down
HALLMARK_XENOBIOTIC_METABOLISM,Abcd2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Abhd6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Aco2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Acox1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Acox2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Acox3,Down
HALLMARK_XENOBIOTIC_METABOLISM,Acp1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Acp2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Acsm1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Adh5,Down
HALLMARK_XENOBIOTIC_METABOLISM,Adh7,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ahcyl,Down
HALLMARK_XENOBIOTIC_METABOLISM,Akr1c6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Alas1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Aldh2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Aldh3a1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Aldh9a1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Angptl3,Down
HALLMARK_XENOBIOTIC_METABOLISM,Aox1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ap4b1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Apoe,Down
HALLMARK_XENOBIOTIC_METABOLISM,Aqp9,Down
HALLMARK_XENOBIOTIC_METABOLISM,Arg1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Arg2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Arpp19,Down
HALLMARK_XENOBIOTIC_METABOLISM,Asl,Down
HALLMARK_XENOBIOTIC_METABOLISM,Atoh8,Down
HALLMARK_XENOBIOTIC_METABOLISM,Atp2a2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Bcar1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Bcat1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Blvrb,Down
HALLMARK_XENOBIOTIC_METABOLISM,Bphl,Down
HALLMARK_XENOBIOTIC_METABOLISM,Car2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Casp6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cat,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cbr1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ccl25,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cd36,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cda,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cdo1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ces1d,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cfb,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cndp2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Comt,Down
HALLMARK_XENOBIOTIC_METABOLISM,Crot,Down
HALLMARK_XENOBIOTIC_METABOLISM,Crp,Down
HALLMARK_XENOBIOTIC_METABOLISM,Csad,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyb5a,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyfip2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp17a1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp1a1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp1a2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp26a1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp27a1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp2c55,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp2e1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp2j6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp2s1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Cyp4f14,Down
HALLMARK_XENOBIOTIC_METABOLISM,Dcxr,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ddah2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ddc,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ddt,Down
HALLMARK_XENOBIOTIC_METABOLISM,Dhps,Down
HALLMARK_XENOBIOTIC_METABOLISM,Dhrs1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Dhrs7,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ech1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Elovl5,Down
HALLMARK_XENOBIOTIC_METABOLISM,Enpep,Down
HALLMARK_XENOBIOTIC_METABOLISM,Entpd5,Down
HALLMARK_XENOBIOTIC_METABOLISM,Epha2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ephx1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Esr1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Etfdh,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ets2,Down
HALLMARK_XENOBIOTIC_METABOLISM,F10,Down
HALLMARK_XENOBIOTIC_METABOLISM,F11,Down
HALLMARK_XENOBIOTIC_METABOLISM,Fabp1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Fah,Down
HALLMARK_XENOBIOTIC_METABOLISM,Fas,Down
HALLMARK_XENOBIOTIC_METABOLISM,Fbln1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Fbp1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Fetub,Down
HALLMARK_XENOBIOTIC_METABOLISM,Fmo1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Fmo3,Down
HALLMARK_XENOBIOTIC_METABOLISM,G6pc1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gabarapl1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gad1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gart,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gch1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gckr,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gclc,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gcnt2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gnmt,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gsr,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gss,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gstm4,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gsto1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Gstt2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hacl1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hes6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hgfac,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hmox1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hnf4a,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hprt1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hrg,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hsd11b1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Hsd17b2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Id2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Idh1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Igf1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Igfbp1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Igfbp4,Down
HALLMARK_XENOBIOTIC_METABOLISM,Il1r1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Irf8,Down
HALLMARK_XENOBIOTIC_METABOLISM,Itih1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Itih4,Down
HALLMARK_XENOBIOTIC_METABOLISM,Jup,Down
HALLMARK_XENOBIOTIC_METABOLISM,Kars1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Kynu,Down
HALLMARK_XENOBIOTIC_METABOLISM,Lcat,Down
HALLMARK_XENOBIOTIC_METABOLISM,Leap2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Lonp1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Lpin2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Man1a,Down
HALLMARK_XENOBIOTIC_METABOLISM,Maoa,Down
HALLMARK_XENOBIOTIC_METABOLISM,Marchf6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Mbl2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Mccc2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Mpp2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Mthfd1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ndrg2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Nfs1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ninj1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Nmt1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Npc1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Nqo1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Papss2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pcx,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pdk4,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pdlim5,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pemt,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pgd,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pgrmc1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pink1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Plg,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pmm1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Por,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ppard,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pros1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Psmb10,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ptgds,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ptges,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ptges3-ps,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ptgr1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pts,Down
HALLMARK_XENOBIOTIC_METABOLISM,Pycr1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Rap1gap,Down
HALLMARK_XENOBIOTIC_METABOLISM,Rbp4,Down
HALLMARK_XENOBIOTIC_METABOLISM,Reg1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Retsat,Down
HALLMARK_XENOBIOTIC_METABOLISM,Sar1b,Down
HALLMARK_XENOBIOTIC_METABOLISM,Serpina6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Serpine1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Sertad1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Shmt2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Slc12a4,Down
HALLMARK_XENOBIOTIC_METABOLISM,Slc1a5,Down
HALLMARK_XENOBIOTIC_METABOLISM,Slc22a1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Slc35b1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Slc35d1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Slc46a3,Down
HALLMARK_XENOBIOTIC_METABOLISM,Slc6a12,Down
HALLMARK_XENOBIOTIC_METABOLISM,Slc6a6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Smox,Down
HALLMARK_XENOBIOTIC_METABOLISM,Spint2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ssr3,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tat,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tdo2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tgfb2,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tkfc,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tmbim6,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tmem176b,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tmem97,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tnfrsf1a,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tpst1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ttpa,Down
HALLMARK_XENOBIOTIC_METABOLISM,Tyr,Down
HALLMARK_XENOBIOTIC_METABOLISM,Ugdh,Down
HALLMARK_XENOBIOTIC_METABOLISM,Upb1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Upp1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Vnn1,Down
HALLMARK_XENOBIOTIC_METABOLISM,Vtn,Down
HALLMARK_XENOBIOTIC_METABOLISM,Xdh,Down
